date,category,region,total_sales,avg_sales,total_profit,avg_profit,total_quantity,unique_orders
2016-06-20,Furniture,West,161.568,161.568,-8.0784,-8.0784,2,1
2016-06-20,Office Supplies,Central,10.368,10.368,3.6288,3.6288,2,1
2016-06-20,Office Supplies,East,538.022,134.5055,32.4336,8.1084,19,1
2016-06-20,Office Supplies,West,292.23199999999997,48.70533333333333,64.24860000000001,10.708100000000002,23,2
2016-06-20,Technology,Central,102.86800000000001,51.434000000000005,26.9432,13.4716,5,2
2016-06-20,Technology,East,66.8,33.4,11.054,5.527,5,1
2016-06-21,Furniture,East,353.568,353.568,-44.196,-44.196,2,1
2016-06-21,Office Supplies,Central,0.836,0.836,-1.3376,-1.3376,1,1
2016-06-21,Office Supplies,East,222.704,111.352,73.2928,36.6464,11,1
2016-06-23,Office Supplies,East,1477.1599999999999,211.02285714285713,203.10649999999998,29.015214285714283,33,3
2016-06-23,Office Supplies,West,135.59,45.196666666666665,44.9913,14.997100000000001,8,1
2016-06-23,Technology,West,862.344,862.344,97.0137,97.0137,7,1
2016-06-24,Office Supplies,Central,8.712,8.712,-19.602,-19.602,2,1
2016-06-24,Office Supplies,West,346.28999999999996,173.14499999999998,122.76,61.38,4,1
2016-06-24,Technology,Central,440.91,440.91,123.4548,123.4548,9,1
2016-06-24,Technology,West,4515.04,2257.52,494.08,247.04,8,2
2016-06-25,Furniture,Central,117.958,58.979,-32.2586,-16.1293,4,1
2016-06-25,Furniture,East,422.058,422.058,-18.0882,-18.0882,3,1
2016-06-25,Office Supplies,East,292.44,146.22,-78.8016,-39.4008,10,1
2016-06-25,Office Supplies,West,60.81,60.81,17.0268,17.0268,3,1
2016-06-26,Furniture,East,37.74,37.74,12.8316,12.8316,3,1
2016-06-26,Furniture,West,22.14,22.14,6.4206,6.4206,3,1
2016-06-26,Office Supplies,Central,553.274,138.3185,229.4698,57.36745,17,2
2016-06-26,Office Supplies,East,733.85,244.61666666666667,92.168,30.72266666666667,15,2
2016-06-26,Office Supplies,West,262.1,87.36666666666667,26.152,8.717333333333334,9,1
2016-06-26,Technology,Central,13.616,13.616,3.5742,3.5742,2,1
2016-06-26,Technology,East,160.93,80.465,18.8143,9.40715,7,1
2016-06-26,Technology,South,135.95,135.95,39.4255,39.4255,1,1
2016-06-27,Furniture,Central,539.658,539.658,-7.7094,-7.7094,3,1
2016-06-27,Office Supplies,Central,37.464,37.464,12.1758,12.1758,7,1
2016-06-27,Technology,West,201.584,201.584,12.599,12.599,2,1
2016-06-28,Furniture,East,121.96,121.96,20.7332,20.7332,2,1
2016-06-28,Office Supplies,East,353.9,88.475,155.00119999999998,38.750299999999996,10,1
2016-06-28,Office Supplies,West,41.32,20.66,14.5589,7.27945,5,1
2016-06-28,Technology,Central,359.976,359.976,35.9976,35.9976,3,1
2016-06-29,Office Supplies,South,191.88,191.88,19.188,19.188,6,1
2016-06-30,Furniture,South,1266.86,1266.86,291.3778,291.3778,7,1
2016-06-30,Office Supplies,South,35.97,35.97,9.7119,9.7119,3,1
2016-06-30,Technology,Central,50.12,50.12,-0.6265,-0.6265,7,1
2016-07-01,Office Supplies,East,105.59,52.795,47.8208,23.9104,10,1
2016-07-01,Office Supplies,South,85.5,28.5,40.756,13.585333333333333,6,1
2016-07-01,Office Supplies,West,2.496,2.496,0.9048,0.9048,1,1
2016-07-01,Technology,East,30.84,30.84,6.168,6.168,3,1
2016-07-01,Technology,West,1499.95,1499.95,449.985,449.985,5,1
2016-07-02,Furniture,Central,528.43,528.43,0.0,0.0,5,1
2016-07-02,Furniture,West,195.184,195.184,19.5184,19.5184,1,1
2016-07-02,Office Supplies,Central,41.472,41.472,14.5152,14.5152,8,1
2016-07-02,Office Supplies,South,7.7,7.7,3.157,3.157,2,1
2016-07-03,Office Supplies,East,830.78,415.39,236.6458,118.3229,12,2
2016-07-03,Office Supplies,West,16.92,8.46,6.3,3.15,4,1
2016-07-04,Furniture,West,1329.9650000000001,443.3216666666667,243.007,81.00233333333334,15,2
2016-07-04,Office Supplies,West,71.88,35.94,21.2196,10.6098,6,1
2016-07-04,Technology,West,249.456,124.728,28.9635,14.48175,6,1
2016-07-07,Furniture,Central,313.66,156.83,-41.608000000000004,-20.804000000000002,10,1
2016-07-07,Furniture,West,503.61800000000005,251.80900000000003,69.7214,34.8607,9,2
2016-07-07,Office Supplies,Central,26.32,13.16,8.5211,4.26055,10,1
2016-07-07,Office Supplies,East,25.215,8.405,-9.336500000000001,-3.112166666666667,12,1
2016-07-07,Office Supplies,South,45.584,45.584,5.1282,5.1282,7,1
2016-07-07,Office Supplies,West,107.88,35.96,43.5652,14.521733333333332,5,2
2016-07-07,Technology,East,59.994,59.994,-12.9987,-12.9987,1,1
2016-07-07,Technology,West,2799.96,2799.96,944.9865,944.9865,5,1
2016-07-08,Furniture,West,662.88,662.88,74.574,74.574,3,1
2016-07-08,Office Supplies,Central,47.616,47.616,3.5712,3.5712,3,1
2016-07-08,Office Supplies,East,12.96,12.96,6.2208,6.2208,2,1
2016-07-08,Office Supplies,South,15.984,15.984,4.995,4.995,2,1
2016-07-08,Office Supplies,West,81.488,20.372,-14.652999999999999,-3.6632499999999997,16,2
2016-07-08,Technology,Central,863.64,863.64,107.955,107.955,9,1
2016-07-08,Technology,South,823.96,823.96,51.4975,51.4975,5,1
2016-07-08,Technology,West,107.984,107.984,9.4486,9.4486,1,1
2016-07-09,Furniture,East,573.286,286.643,87.40960000000001,43.704800000000006,6,1
2016-07-10,Office Supplies,Central,492.28000000000003,246.14000000000001,-16.452,-8.226,7,1
2016-07-10,Office Supplies,West,61.624,30.812,-34.4176,-17.2088,8,2
2016-07-10,Technology,East,341.991,341.991,-319.1916,-319.1916,3,1
2016-07-12,Technology,West,95.76,95.76,7.182,7.182,6,1
2016-07-14,Furniture,East,579.136,579.136,21.7176,21.7176,4,1
2016-07-14,Furniture,South,51.75,51.75,15.525,15.525,1,1
2016-07-14,Furniture,West,30.8,30.8,10.164,10.164,4,1
2016-07-14,Office Supplies,Central,219.84,219.84,79.692,79.692,5,1
2016-07-14,Office Supplies,East,140.23,17.52875,46.2816,5.7852,33,4
2016-07-14,Office Supplies,South,36.4,36.4,17.108,17.108,5,1
2016-07-14,Office Supplies,West,151.62,151.62,50.0346,50.0346,7,1
2016-07-14,Technology,Central,419.944,419.944,52.493,52.493,7,1
2016-07-14,Technology,South,29.0,29.0,7.25,7.25,2,1
2016-07-14,Technology,West,491.24,245.62,50.503699999999995,25.251849999999997,11,2
2016-07-15,Furniture,West,230.28,230.28,23.028,23.028,3,1
2016-07-15,Office Supplies,West,149.92,74.96,46.726,23.363,10,2
2016-07-16,Furniture,Central,9.552,9.552,-3.8208,-3.8208,3,1
2016-07-16,Office Supplies,Central,57.239999999999995,28.619999999999997,9.9774,4.9887,6,1
2016-07-16,Office Supplies,East,5.84,5.84,0.73,0.73,2,1
2016-07-16,Office Supplies,South,123.19999999999999,24.639999999999997,53.483000000000004,10.6966,24,1
2016-07-16,Technology,East,638.358,319.179,-144.1508,-72.0754,7,1
2016-07-16,Technology,South,75.98,75.98,18.2352,18.2352,2,1
2016-07-17,Furniture,West,37.17,18.585,15.3612,7.6806,8,1
2016-07-17,Office Supplies,Central,589.52,117.904,91.8224,18.36448,16,1
2016-07-17,Office Supplies,East,264.08,88.02666666666666,85.9576,28.652533333333334,5,2
2016-07-17,Office Supplies,West,247.926,61.9815,66.6629,16.665725,14,2
2016-07-17,Technology,East,597.0,597.0,280.59,280.59,3,1
2016-07-17,Technology,West,449.18399999999997,224.59199999999998,85.2876,42.6438,5,1
2016-07-18,Furniture,South,140.81,140.81,39.4268,39.4268,1,1
2016-07-18,Furniture,West,1398.3600000000001,699.1800000000001,51.480000000000004,25.740000000000002,6,1
2016-07-18,Office Supplies,East,313.84,104.61333333333333,32.829,10.943,22,1
2016-07-18,Office Supplies,West,967.28,241.82,-31.014200000000002,-7.753550000000001,13,2
2016-07-18,Technology,Central,15.576,15.576,3.3099,3.3099,3,1
2016-07-18,Technology,West,55.992,55.992,3.4995,3.4995,1,1
2016-07-19,Furniture,South,690.48,345.24,202.31279999999998,101.15639999999999,11,1
2016-07-19,Office Supplies,South,420.02000000000004,105.00500000000001,161.1094,40.27735,13,1
2016-07-19,Technology,West,425.954,212.977,137.0878,68.5439,5,1
2016-07-20,Technology,East,89.95,89.95,43.176,43.176,5,1
2016-07-21,Furniture,South,363.92,363.92,0.0,0.0,5,1
2016-07-21,Office Supplies,East,197.861,39.572199999999995,4.8472,0.96944,13,2
2016-07-21,Office Supplies,South,6.264,6.264,2.0358,2.0358,3,1
2016-07-21,Office Supplies,West,423.04999999999995,211.52499999999998,198.865,99.4325,6,1
2016-07-22,Furniture,East,39.068,19.534,12.671600000000002,6.335800000000001,5,2
2016-07-22,Office Supplies,Central,1027.45,342.48333333333335,161.283,53.760999999999996,15,1
2016-07-22,Office Supplies,East,99.08,24.77,38.3896,9.5974,15,2
2016-07-22,Office Supplies,West,92.5,46.25,28.022000000000002,14.011000000000001,7,2
2016-07-22,Technology,Central,109.95,109.95,36.2835,36.2835,1,1
2016-07-23,Office Supplies,Central,215.064,35.844,-8.610600000000002,-1.4351000000000003,18,2
2016-07-23,Office Supplies,South,58.912000000000006,29.456000000000003,9.1576,4.5788,4,1
2016-07-23,Technology,Central,115.136,115.136,11.5136,11.5136,8,1
2016-07-23,Technology,South,265.475,265.475,-111.4995,-111.4995,1,1
2016-07-24,Furniture,East,253.764,253.764,31.0156,31.0156,2,1
2016-07-24,Office Supplies,South,73.2,73.2,21.228,21.228,5,1
2016-07-25,Furniture,Central,498.76,249.38,124.4624,62.2312,9,1
2016-07-25,Furniture,South,2430.08,2430.08,388.8128,388.8128,8,1
2016-07-25,Furniture,West,566.628,188.876,122.82979999999999,40.943266666666666,15,1
2016-07-25,Office Supplies,Central,57.268,19.089333333333332,22.4529,7.4843,7,3
2016-07-25,Office Supplies,East,243.88,243.88,27.4365,27.4365,5,1
2016-07-25,Office Supplies,South,83.83,27.94333333333333,37.213,12.404333333333334,7,2
2016-07-25,Office Supplies,West,178.26600000000002,59.422000000000004,62.261399999999995,20.7538,23,3
2016-07-25,Technology,Central,421.8,210.9,131.7715,65.88575,12,1
2016-07-25,Technology,East,1439.976,1439.976,191.9968,191.9968,4,1
2016-07-28,Furniture,Central,327.42,163.71,-388.28,-194.14,10,1
2016-07-28,Furniture,East,177.45,177.45,-78.078,-78.078,5,1
2016-07-28,Office Supplies,Central,130.36,65.18,63.0588,31.5294,9,1
2016-07-28,Office Supplies,East,1379.244,689.622,-912.465,-456.2325,9,1
2016-07-28,Office Supplies,West,18.9,18.9,8.694,8.694,3,1
2016-07-29,Office Supplies,East,84.784,84.784,-16.9568,-16.9568,2,1
2016-07-29,Office Supplies,South,734.37,244.79,4.862100000000002,1.6207000000000005,11,2
2016-07-30,Office Supplies,Central,1055.136,351.712,41.056400000000004,13.685466666666668,9,2
2016-07-30,Office Supplies,West,715.64,715.64,178.91,178.91,2,1
2016-07-31,Furniture,Central,272.94,272.94,30.0234,30.0234,3,1
2016-07-31,Furniture,West,863.128,863.128,-32.3673,-32.3673,7,1
2016-07-31,Office Supplies,Central,283.14,283.14,72.358,72.358,4,1
2016-07-31,Technology,Central,754.95,377.475,198.66680000000002,99.33340000000001,5,1
2016-08-01,Furniture,East,19.312,19.312,3.1382,3.1382,2,1
2016-08-01,Office Supplies,Central,19.648,19.648,6.6312,6.6312,2,1
2016-08-01,Office Supplies,West,45.96,45.96,13.788,13.788,2,1
2016-08-01,Technology,West,1039.728,1039.728,90.9762,90.9762,2,1
2016-08-02,Furniture,West,136.464,136.464,15.3522,15.3522,2,1
2016-08-02,Office Supplies,West,12.544,12.544,4.704,4.704,2,1
2016-08-02,Technology,West,333.576,333.576,33.3576,33.3576,3,1
2016-08-03,Office Supplies,Central,81.54,81.54,38.3238,38.3238,3,1
2016-08-03,Technology,Central,167.28,167.28,23.4192,23.4192,12,1
2016-08-04,Furniture,South,109.8,109.8,46.116,46.116,9,1
2016-08-04,Office Supplies,Central,3.98,3.98,-6.567,-6.567,5,1
2016-08-04,Office Supplies,South,49.010000000000005,16.33666666666667,17.2296,5.743200000000001,5,1
2016-08-04,Office Supplies,West,32.736000000000004,16.368000000000002,11.0484,5.5242,6,1
2016-08-04,Technology,West,302.384,302.384,30.2384,30.2384,2,1
2016-08-05,Office Supplies,South,197.05,197.05,59.115,59.115,7,1
2016-08-06,Office Supplies,East,109.22,54.61,49.033,24.5165,11,2
2016-08-06,Technology,West,211.168,211.168,18.4772,18.4772,4,1
2016-08-07,Technology,West,179.97,179.97,86.3856,86.3856,3,1
2016-08-08,Furniture,West,513.024,513.024,12.8256,12.8256,2,1
2016-08-08,Office Supplies,Central,75.67999999999999,25.226666666666663,25.916,8.638666666666667,9,2
2016-08-08,Office Supplies,South,23.34,23.34,0.2334,0.2334,3,1
2016-08-08,Office Supplies,West,503.16,251.58,141.9516,70.9758,11,1
2016-08-09,Office Supplies,South,616.5699999999999,154.14249999999998,62.746199999999995,15.686549999999999,21,2
2016-08-09,Technology,South,44.784,44.784,4.4784,4.4784,2,1
2016-08-11,Office Supplies,Central,151.82,50.60666666666666,70.48519999999999,23.495066666666663,14,1
2016-08-12,Furniture,East,354.91200000000003,177.45600000000002,-74.3282,-37.1641,4,2
2016-08-12,Furniture,South,562.2925,562.2925,-255.5875,-255.5875,7,1
2016-08-12,Office Supplies,Central,6.48,6.48,3.1104,3.1104,1,1
2016-08-12,Office Supplies,East,1628.3319999999999,814.1659999999999,289.182,144.591,10,2
2016-08-12,Technology,Central,1399.944,1399.944,52.4979,52.4979,7,1
2016-08-13,Furniture,Central,241.96,241.96,24.196,24.196,2,1
2016-08-13,Office Supplies,Central,252.82000000000002,84.27333333333334,-183.78560000000002,-61.26186666666667,6,2
2016-08-13,Office Supplies,South,164.764,32.9528,62.1686,12.43372,24,3
2016-08-13,Technology,South,71.98,71.98,15.1158,15.1158,2,1
2016-08-14,Office Supplies,South,15.552,15.552,5.4432,5.4432,3,1
2016-08-14,Office Supplies,West,15.54,15.54,7.6146,7.6146,3,1
2016-08-14,Technology,East,787.044,262.348,-56.7554,-18.918466666666667,9,1
2016-08-14,Technology,West,105.552,105.552,35.6238,35.6238,6,1
2016-08-15,Furniture,South,225.296,225.296,22.5296,22.5296,2,1
2016-08-15,Furniture,West,312.03,312.03,43.6842,43.6842,3,1
2016-08-15,Office Supplies,West,199.82,39.964,20.9574,4.19148,14,3
2016-08-15,Technology,South,705.544,705.544,70.5544,70.5544,7,1
2016-08-15,Technology,West,237.576,118.788,17.5476,8.7738,6,2
2016-08-16,Furniture,West,161.28,161.28,12.096,12.096,2,1
2016-08-16,Office Supplies,West,43.26,21.63,20.6562,10.3281,8,2
2016-08-17,Office Supplies,West,15.712,15.712,5.6956,5.6956,4,1
2016-08-18,Furniture,Central,14.896,7.448,-5.9584,-2.9792,7,1
2016-08-18,Office Supplies,Central,85.908,42.954,26.9798,13.4899,9,1
2016-08-18,Office Supplies,East,355.32,355.32,99.4896,99.4896,9,1
2016-08-18,Technology,East,39.99,39.99,11.5971,11.5971,1,1
2016-08-19,Office Supplies,East,448.792,149.59733333333332,154.1413,51.380433333333336,13,1
2016-08-20,Technology,Central,14.78,14.78,3.9906,3.9906,2,1
2016-08-21,Furniture,East,1388.466,694.233,-276.019,-138.0095,16,2
2016-08-21,Furniture,West,2887.056,2887.056,180.441,180.441,9,1
2016-08-21,Office Supplies,South,37.263999999999996,18.631999999999998,6.8468,3.4234,6,1
2016-08-21,Office Supplies,West,106.59200000000001,26.648000000000003,44.0608,11.0152,23,2
2016-08-21,Technology,West,378.914,126.30466666666666,63.10219999999999,21.034066666666664,10,1
2016-08-22,Furniture,West,98.328,98.328,9.8328,9.8328,3,1
2016-08-22,Office Supplies,Central,4.312,4.312,-6.8992,-6.8992,2,1
2016-08-22,Office Supplies,East,251.15800000000002,83.71933333333334,51.184200000000004,17.061400000000003,6,1
2016-08-22,Office Supplies,West,51.552,17.184,-7.4448,-2.4816,13,3
2016-08-23,Furniture,Central,22.608,22.608,-10.1736,-10.1736,3,1
2016-08-23,Furniture,West,532.704,532.704,-39.9528,-39.9528,6,1
2016-08-23,Office Supplies,Central,805.056,201.264,-139.2819,-34.820475,16,2
2016-08-23,Office Supplies,East,1091.4399999999998,363.8133333333333,297.67080000000004,99.22360000000002,16,1
2016-08-23,Office Supplies,West,229.56,57.39,92.231,23.05775,20,1
2016-08-23,Technology,Central,668.38,334.19,-32.429,-16.2145,9,2
2016-08-23,Technology,West,837.6,837.6,62.82,62.82,3,1
2016-08-26,Furniture,Central,1472.5559999999998,736.2779999999999,69.24719999999999,34.623599999999996,10,2
2016-08-26,Furniture,South,186.54,186.54,41.0388,41.0388,3,1
2016-08-26,Furniture,West,1603.136,1603.136,100.196,100.196,4,1
2016-08-26,Office Supplies,Central,20.200000000000003,10.100000000000001,8.17,4.085,5,1
2016-08-26,Office Supplies,East,152.16,76.08,47.4816,23.7408,11,2
2016-08-26,Office Supplies,South,31.008,31.008,11.2404,11.2404,1,1
2016-08-26,Office Supplies,West,179.87,44.9675,81.52539999999999,20.381349999999998,11,3
2016-08-26,Technology,Central,897.894,224.4735,280.84770000000003,70.21192500000001,11,3
2016-08-26,Technology,East,330.93399999999997,110.31133333333332,108.9281,36.30936666666667,13,2
2016-08-27,Furniture,East,244.615,244.615,20.967,20.967,1,1
2016-08-27,Office Supplies,Central,208.92000000000002,34.82,27.1152,4.5192000000000005,17,2
2016-08-27,Office Supplies,East,245.19,61.2975,116.12429999999999,29.031074999999998,21,1
2016-08-27,Office Supplies,South,9.216,9.216,3.3408,3.3408,4,1
2016-08-27,Technology,East,59.97,59.97,28.7856,28.7856,3,1
2016-08-28,Furniture,Central,156.3728,156.3728,-52.8908,-52.8908,2,1
2016-08-28,Office Supplies,Central,23.164,11.582,-38.220600000000005,-19.110300000000002,13,1
2016-08-28,Office Supplies,East,18.432,18.432,-12.288,-12.288,8,1
2016-08-28,Office Supplies,West,15.48,15.48,5.6115,5.6115,3,1
2016-08-28,Technology,West,108.576,108.576,8.1432,8.1432,3,1
2016-08-29,Furniture,East,405.79999999999995,202.89999999999998,-138.388,-69.194,8,1
2016-08-29,Office Supplies,Central,66.41199999999999,33.205999999999996,19.5788,9.7894,10,1
2016-08-29,Office Supplies,East,42.0,14.0,2.9295,0.9765,12,2
2016-08-29,Technology,Central,95.976,95.976,-10.7973,-10.7973,3,1
2016-08-29,Technology,East,22.0,22.0,5.5,5.5,4,1
2016-08-30,Furniture,East,786.744,786.744,-258.5016,-258.5016,4,1
2016-08-30,Furniture,West,47.04,47.04,15.9936,15.9936,4,1
2016-08-30,Office Supplies,East,192.22799999999998,64.076,9.526400000000006,3.1754666666666687,18,1
2016-08-30,Technology,East,290.898,290.898,-67.8762,-67.8762,3,1
2016-08-30,Technology,West,339.96,339.96,42.495,42.495,5,1
2016-08-31,Office Supplies,Central,23.968,23.968,2.3968,2.3968,2,1
2016-09-01,Furniture,East,191.82,191.82,61.3824,61.3824,3,1
2016-09-01,Office Supplies,Central,468.72,93.744,112.37480000000001,22.474960000000003,20,1
2016-09-01,Office Supplies,East,4490.014,641.4305714285714,1469.7406,209.96294285714288,27,3
2016-09-01,Office Supplies,West,34.66,17.33,16.691,8.3455,3,2
2016-09-01,Technology,Central,8.78,8.78,2.2828,2.2828,1,1
2016-09-01,Technology,East,572.158,143.0395,234.2686,58.56715,11,3
2016-09-02,Furniture,Central,84.272,84.272,-75.8448,-75.8448,2,1
2016-09-02,Furniture,East,39.98,39.98,9.995,9.995,2,1
2016-09-02,Furniture,South,472.518,472.518,-149.6307,-149.6307,3,1
2016-09-02,Furniture,West,879.384,293.128,56.9811,18.9937,15,2
2016-09-02,Office Supplies,Central,83.086,16.6172,-7.2925,-1.4585000000000001,18,3
2016-09-02,Office Supplies,East,75.48,75.48,19.6248,19.6248,2,1
2016-09-02,Office Supplies,South,369.043,92.26075,8.0255,2.006375,25,1
2016-09-02,Office Supplies,West,162.142,32.428399999999996,51.8288,10.36576,17,3
2016-09-02,Technology,Central,1522.46,761.23,14.436500000000002,7.218250000000001,8,2
2016-09-02,Technology,South,1012.68,1012.68,303.804,303.804,3,1
2016-09-02,Technology,West,2091.148,1045.574,518.189,259.0945,6,2
2016-09-03,Furniture,Central,282.696,141.348,-90.2484,-45.1242,7,2
2016-09-03,Furniture,East,359.7,179.85,35.325,17.6625,5,1
2016-09-03,Office Supplies,Central,63.308,31.654,-0.8035999999999994,-0.4017999999999997,8,2
2016-09-03,Office Supplies,East,1291.83,258.366,-694.2482,-138.84964,28,4
2016-09-03,Office Supplies,South,87.28,87.28,41.0216,41.0216,8,1
2016-09-03,Technology,East,280.782,280.782,-46.797,-46.797,3,1
2016-09-04,Furniture,East,63.94,63.94,24.9366,24.9366,1,1
2016-09-04,Furniture,South,42.6,42.6,16.614,16.614,3,1
2016-09-04,Furniture,West,24.27,24.27,8.7372,8.7372,3,1
2016-09-04,Office Supplies,Central,618.2579999999999,154.56449999999998,176.45039999999997,44.11259999999999,9,3
2016-09-04,Office Supplies,East,83.32,41.66,27.0413,13.52065,9,1
2016-09-04,Office Supplies,South,619.744,88.53485714285715,198.5468,28.36382857142857,25,3
2016-09-04,Technology,Central,279.95,279.95,67.188,67.188,5,1
2016-09-04,Technology,West,2799.96,2799.96,944.9865,944.9865,5,1
2016-09-05,Furniture,Central,624.1659999999999,156.04149999999998,-3.686400000000001,-0.9216000000000002,14,3
2016-09-05,Furniture,East,1184.811,236.9622,-61.932900000000004,-12.38658,18,3
2016-09-05,Furniture,South,1652.94,1652.94,314.0586,314.0586,3,1
2016-09-05,Office Supplies,Central,733.27,61.10583333333333,-34.56959999999999,-2.880799999999999,52,6
2016-09-05,Office Supplies,East,227.395,45.479,71.54729999999999,14.309459999999998,20,4
2016-09-05,Office Supplies,South,144.86200000000002,36.215500000000006,-40.4926,-10.12315,15,2
2016-09-05,Office Supplies,West,112.12,37.373333333333335,51.848,17.282666666666668,6,1
2016-09-05,Technology,Central,278.4,278.4,80.736,80.736,3,1
2016-09-05,Technology,East,43.6,43.6,12.208,12.208,4,1
2016-09-05,Technology,South,108.784,108.784,6.799,6.799,2,1
2016-09-05,Technology,West,116.0,116.0,29.0,29.0,8,1
2016-09-06,Furniture,East,722.352,722.352,90.294,90.294,3,1
2016-09-06,Office Supplies,Central,130.584,43.528,38.59,12.863333333333335,11,3
2016-09-06,Office Supplies,South,99.15599999999999,49.577999999999996,27.5286,13.7643,5,1
2016-09-06,Technology,Central,329.584,329.584,37.0782,37.0782,2,1
2016-09-06,Technology,East,31.86,31.86,11.151,11.151,2,1
2016-09-08,Furniture,Central,3011.8716000000004,1003.9572000000002,-625.6626000000001,-208.55420000000004,9,2
2016-09-08,Furniture,East,173.94,173.94,13.9152,13.9152,3,1
2016-09-08,Furniture,West,189.17,94.585,1.8857,0.94285,2,2
2016-09-08,Office Supplies,Central,237.456,79.152,-23.0316,-7.6772,9,2
2016-09-08,Office Supplies,East,222.23999999999998,111.11999999999999,69.1812,34.5906,5,2
2016-09-08,Office Supplies,South,64.704,64.704,23.4552,23.4552,3,1
2016-09-08,Office Supplies,West,441.89,73.64833333333333,133.8192,22.3032,25,3
2016-09-08,Technology,Central,117.54400000000001,58.772000000000006,22.455299999999998,11.227649999999999,7,2
2016-09-08,Technology,South,35.168,35.168,8.3524,8.3524,4,1
2016-09-09,Furniture,Central,15.008,15.008,-12.0064,-12.0064,4,1
2016-09-09,Office Supplies,East,14.624,14.624,5.484,5.484,2,1
2016-09-09,Office Supplies,West,55.36,55.36,18.684,18.684,4,1
2016-09-10,Furniture,Central,300.93,300.93,-34.392,-34.392,5,1
2016-09-10,Office Supplies,East,66.17,33.085,11.999400000000001,5.999700000000001,3,1
2016-09-10,Office Supplies,South,67.56,67.56,8.445,8.445,3,1
2016-09-10,Office Supplies,West,420.024,84.0048,151.917,30.3834,12,2
2016-09-10,Technology,Central,719.96,719.96,53.997,53.997,5,1
2016-09-10,Technology,South,519.68,519.68,58.464,58.464,7,1
2016-09-11,Office Supplies,Central,107.476,35.82533333333333,32.4606,10.8202,7,2
2016-09-11,Office Supplies,East,68.396,22.798666666666666,-11.5504,-3.8501333333333334,10,2
2016-09-11,Office Supplies,South,11.09,11.09,5.4341,5.4341,1,1
2016-09-11,Office Supplies,West,413.63800000000003,68.93966666666667,34.3515,5.72525,14,3
2016-09-11,Technology,Central,224.75,224.75,62.93,62.93,5,1
2016-09-11,Technology,East,728.946,728.946,-157.9383,-157.9383,9,1
2016-09-11,Technology,South,1599.92,1599.92,751.9624,751.9624,8,1
2016-09-11,Technology,West,3347.37,3347.37,636.0003,636.0003,13,1
2016-09-12,Furniture,East,40.48,40.48,14.5728,14.5728,2,1
2016-09-12,Furniture,South,1059.12,1059.12,307.1448,307.1448,4,1
2016-09-12,Furniture,West,580.2719999999999,145.06799999999998,63.0158,15.75395,11,2
2016-09-12,Office Supplies,Central,68.52,68.52,31.5192,31.5192,3,1
2016-09-12,Office Supplies,South,79.24000000000001,39.620000000000005,5.8954,2.9477,8,1
2016-09-12,Office Supplies,West,48.508,12.127,19.8189,4.954725,13,2
2016-09-12,Technology,South,20.7,20.7,1.656,1.656,3,1
2016-09-12,Technology,West,146.952,146.952,9.1845,9.1845,3,1
2016-09-13,Furniture,Central,1336.44,1336.44,387.5676,387.5676,14,1
2016-09-13,Office Supplies,Central,858.3699999999999,122.6242857142857,266.44140000000004,38.06305714285715,24,1
2016-09-13,Technology,Central,179.92,89.96,42.2857,21.14285,8,1
2016-09-14,Office Supplies,East,673.568,673.568,252.588,252.588,2,1
2016-09-14,Office Supplies,South,25.92,25.92,12.4416,12.4416,4,1
2016-09-14,Technology,East,437.85,437.85,131.355,131.355,3,1
2016-09-15,Furniture,West,1128.39,1128.39,259.5297,259.5297,3,1
2016-09-15,Office Supplies,East,846.912,423.456,296.41920000000005,148.20960000000002,3,2
2016-09-15,Office Supplies,West,125.88,31.47,45.961,11.49025,21,3
2016-09-16,Furniture,South,121.78,121.78,30.445,30.445,2,1
2016-09-16,Furniture,West,273.666,273.666,-12.8784,-12.8784,2,1
2016-09-16,Office Supplies,West,30.44,15.22,10.895199999999999,5.4475999999999996,6,2
2016-09-17,Furniture,East,316.12,105.37333333333333,101.54560000000001,33.848533333333336,8,2
2016-09-17,Furniture,West,113.888,113.888,9.9652,9.9652,2,1
2016-09-17,Office Supplies,Central,33.4,33.4,12.358,12.358,5,1
2016-09-17,Office Supplies,East,527.8,263.9,15.662500000000001,7.831250000000001,10,2
2016-09-17,Office Supplies,West,38.900000000000006,12.966666666666669,15.657,5.219,8,2
2016-09-17,Technology,East,437.85,437.85,131.355,131.355,3,1
2016-09-17,Technology,South,396.0,396.0,190.08,190.08,4,1
2016-09-17,Technology,West,179.168,89.584,16.197,8.0985,4,2
2016-09-18,Furniture,East,797.2260000000001,199.30650000000003,161.01319999999998,40.253299999999996,10,2
2016-09-18,Furniture,South,734.418,367.209,-83.08319999999999,-41.541599999999995,5,2
2016-09-18,Furniture,West,1687.096,843.548,-49.5239,-24.76195,11,1
2016-09-18,Office Supplies,East,7.288,3.644,2.0984000000000003,1.0492000000000001,2,2
2016-09-18,Office Supplies,South,916.1600000000001,305.3866666666667,124.0772,41.35906666666667,7,2
2016-09-18,Office Supplies,West,368.91,368.91,180.7659,180.7659,9,1
2016-09-18,Technology,West,239.984,239.984,23.9984,23.9984,2,1
2016-09-19,Furniture,Central,701.372,701.372,-50.098,-50.098,2,1
2016-09-19,Furniture,East,897.952,448.976,248.09439999999998,124.04719999999999,7,2
2016-09-19,Office Supplies,Central,2.308,2.308,-3.462,-3.462,2,1
